BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI
0.0,0,1,1,0.71101,0.47522,0,0.51562,0.78704,0.18176,309,74.35633,1,0.65487,0.47935,-0.06042,-0.06448,0.67486,0.26561,0.80636,25.7628,1,0.76023,0.48719,0.97857,0.00477,1,1,0.01001,-0.06425,0.66718,0.53865,0.80836,25.64067,1,0.66179,0.46326,0.97857,0.00485,1,1,participant_13,question_1,Timer-Correct,True,Answer_Area
0.0,0,1,1,0.74521,0.46233,0,0.51562,0.78704,0.18176,309,74.35633,0,0.68665,0.4717,-0.06042,-0.06448,0.67486,0.26556,0.80634,25.69744,1,0.80474,0.48213,0.97857,0.00478,1,1,0.01001,-0.06425,0.66718,0.53858,0.80822,25.81444,1,0.68569,0.44252,0.98572,0.00484,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.77972,0.45332,0,0.51562,0.78704,0.18176,309,74.35633,0,0.73318,0.46251,-0.06042,-0.06448,0.67486,0.26554,0.80632,25.78068,1,0.82477,0.47806,0.98572,0.00476,1,1,0.01001,-0.06425,0.66718,0.53855,0.80818,25.72911,1,0.73466,0.42858,0.99287,0.00486,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.78678,0.44859,0,0.51562,0.78704,0.18176,309,74.35633,0,0.75105,0.45787,-0.06042,-0.06448,0.67486,0.26549,0.8063,25.73885,1,0.83207,0.47479,0.99287,0.00476,1,1,0.01014,-0.06579,0.68314,0.53857,0.80822,25.79667,1,0.74149,0.42239,1.00002,0.00483,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.79847,0.43006,0,0.51562,0.78704,0.18176,309,74.35633,0,0.78832,0.44399,-0.06042,-0.06448,0.67486,0.26548,0.80633,25.69907,1,0.82602,0.47008,1.00002,0.00477,1,1,0.01014,-0.06579,0.68314,0.53854,0.8082,25.75526,1,0.77093,0.39004,1.00002,0.00482,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.80414,0.43639,0,0.51562,0.78704,0.18176,309,74.35633,0,0.79623,0.44019,-0.06042,-0.06448,0.67486,0.26547,0.80633,25.65691,1,0.84077,0.46862,1.00002,0.00478,1,1,0.01014,-0.06579,0.68314,0.53852,0.80811,25.6863,1,0.76752,0.40415,1.00002,0.00488,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.80414,0.43639,0,0.51562,0.78704,0.18176,309,74.35633,0,0.79887,0.43892,-0.06042,-0.06448,0.67486,0.26543,0.8063,25.57374,1,0.84077,0.46862,1.00002,0.00479,1,1,0.01014,-0.06579,0.68314,0.53848,0.80811,25.74604,1,0.76752,0.40415,1.00002,0.00486,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.78278,0.44677,0,0.51562,0.78704,0.02036,310,74.56363,1,0.79485,0.44088,-0.06042,-0.06448,0.67486,0.26543,0.80626,25.61799,1,0.82526,0.47238,1.00002,0.0048,1,1,0.01014,-0.06579,0.68314,0.53851,0.80814,25.69084,1,0.74031,0.42116,1.00002,0.00488,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.78577,0.44612,0,0.51562,0.78704,0.02704,310,74.56363,1,0.79303,0.44193,-0.06042,-0.06448,0.67486,0.26548,0.80635,25.53436,1,0.83767,0.46951,1.00002,0.00479,1,1,0.01014,-0.06579,0.68314,0.53851,0.80815,25.71248,1,0.73387,0.42272,1.00002,0.00486,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.78577,0.44612,0,0.51562,0.78704,0.03379,310,74.56363,1,0.79182,0.44263,-0.06042,-0.06448,0.67486,0.26546,0.80635,25.47065,1,0.83767,0.46951,1.00002,0.00479,1,1,0.01014,-0.06579,0.68314,0.53851,0.80816,25.71066,1,0.73387,0.42272,1.00002,0.00486,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.78812,0.42996,0,0.51562,0.78704,0.03998,310,74.56363,1,0.79129,0.44082,-0.06042,-0.06448,0.67486,0.26551,0.80633,25.64182,1,0.7938,0.45708,1.00002,0.00478,1,1,0.01014,-0.06579,0.68314,0.53853,0.80822,25.77923,1,0.78245,0.40283,1.00002,0.00483,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.69765,0.46214,0,0.51562,0.78704,0.0463,310,74.56363,1,0.77959,0.44348,-0.06042,-0.06448,0.67486,0.26554,0.80632,25.62806,1,0.82461,0.46247,1.00002,0.00478,1,1,0.01014,-0.06579,0.68314,0.53854,0.80824,25.77783,1,0.5707,0.4618,1.00002,0.00483,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.69765,0.46214,0,0.51562,0.78704,0.05294,310,74.56363,1,0.77048,0.44556,-0.06042,-0.06448,0.67486,0.26558,0.80636,25.67678,1,0.82461,0.46247,1.00002,0.0048,1,1,0.01014,-0.06579,0.68314,0.53852,0.80819,25.69072,1,0.5707,0.4618,1.00002,0.00485,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.67273,0.47754,0,0.51562,0.78704,0.05988,310,74.56363,1,0.76071,0.44875,-0.06042,-0.06448,0.67486,0.2656,0.80638,25.61214,1,0.80324,0.45865,1.00002,0.0048,1,1,0.01014,-0.06579,0.68314,0.53861,0.80828,25.6972,1,0.54221,0.49643,1.00002,0.00485,1,1,participant_13,question_1,Timer-Correct,True,Answer_Area
0.0,0,1,1,0.74718,0.45587,0,0.51562,0.78704,0.06638,310,74.56363,1,0.75948,0.4494,-0.06042,-0.06448,0.67486,0.2656,0.80635,25.81722,1,0.77276,0.46766,1.00002,0.00478,1,1,0.01014,-0.06579,0.68314,0.53859,0.80827,25.77675,1,0.7216,0.44408,1.00002,0.00482,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.74718,0.45587,0,0.51562,0.78704,0.07356,310,74.56363,1,0.75845,0.44994,-0.06042,-0.06448,0.67486,0.26559,0.80633,25.82356,1,0.77276,0.46766,1.00002,0.00477,1,1,0.01014,-0.06579,0.68314,0.53863,0.80829,25.72391,1,0.7216,0.44408,1.00002,0.00481,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.63548,0.48029,0,0.51562,0.78704,0.07999,310,74.56363,1,0.74899,0.45227,-0.06042,-0.06448,0.67486,0.26563,0.80635,25.82321,1,0.78266,0.45726,1.00002,0.00478,1,1,0.01014,-0.06579,0.68314,0.53863,0.80827,25.70021,1,0.4883,0.50332,1.00002,0.00482,1,1,participant_13,question_1,Timer-Correct,True,Answer_Area
0.0,0,1,1,0.61652,0.4867,0,0.51562,0.78704,0.08645,310,74.56363,1,0.73953,0.45473,-0.06042,-0.06448,0.67486,0.26565,0.80633,25.79578,1,0.74436,0.45948,1.00002,0.00479,1,1,0.01014,-0.06579,0.68314,0.53862,0.8084,25.69698,1,0.48868,0.51393,1.00002,0.00488,1,1,participant_13,question_1,Timer-Correct,True,Answer_Area
0.0,0,1,1,0.61652,0.4867,0,0.51562,0.78704,0.09313,310,74.56363,1,0.73133,0.45687,-0.06042,-0.06448,0.67486,0.26565,0.80633,25.77623,1,0.74436,0.45948,1.00002,0.0048,1,1,0.01014,-0.06579,0.68314,0.5386,0.80841,25.59553,1,0.48868,0.51393,1.00002,0.00489,1,1,participant_13,question_1,Timer-Correct,True,Answer_Area
0.0,0,1,1,0.62527,0.48306,0,0.51562,0.78704,0.10007,310,74.56363,1,0.7247,0.4585,-0.06042,-0.06448,0.67486,0.26563,0.80628,25.76734,1,0.74289,0.46011,1.00002,0.00483,1,1,0.01014,-0.06579,0.68314,0.53858,0.80833,25.83076,1,0.50765,0.50601,1.00002,0.00483,1,1,participant_13,question_1,Timer-Correct,True,Answer_Area
0.0,0,1,1,0.65057,0.47861,0,0.51562,0.78704,0.10007,310,74.56363,0,0.69005,0.46708,-0.06042,-0.06448,0.67486,0.26571,0.80635,25.8912,1,0.77578,0.45875,1.00002,0.00484,1,1,0.01014,-0.06579,0.68314,0.5386,0.80828,25.56645,1,0.52536,0.49846,1.00002,0.00485,1,1,participant_13,question_1,Timer-Correct,True,Answer_Area
0.0,0,1,1,0.65057,0.47861,0,0.51562,0.78704,0.10007,310,74.56363,0,0.67031,0.47284,-0.06042,-0.06448,0.67486,0.26569,0.80628,25.863,1,0.77578,0.45875,1.00002,0.00481,1,1,0.01014,-0.06579,0.68314,0.53856,0.8084,25.74164,1,0.52536,0.49846,1.00002,0.00485,1,1,participant_13,question_1,Timer-Correct,True,Answer_Area
0.0,0,1,1,0.6612,0.4686,0,0.51562,0.78704,0.10007,310,74.56363,0,0.66727,0.47143,-0.06042,-0.06448,0.67486,0.26563,0.80626,25.86307,1,0.76684,0.44599,1.00002,0.00479,1,1,0.01014,-0.06579,0.68314,0.53854,0.80839,25.79141,1,0.55556,0.49122,1.00002,0.00486,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.63954,0.4849,0,0.51562,0.78704,0.02012,311,74.67016,1,0.66034,0.4748,-0.06042,-0.06448,0.67486,0.2656,0.80623,25.81825,1,0.77058,0.46096,1.00002,0.0048,1,1,0.01014,-0.06579,0.68314,0.53849,0.80835,25.66217,1,0.50849,0.50884,1.00002,0.00487,1,1,participant_13,question_1,Timer-Correct,True,Answer_Area
0.0,0,1,1,0.63954,0.4849,0,0.51562,0.78704,0.02761,311,74.67016,1,0.65618,0.47682,-0.06042,-0.06448,0.67486,0.2656,0.80626,25.80704,1,0.77058,0.46096,1.00002,0.00483,1,1,0.01014,-0.06579,0.68314,0.53849,0.80834,25.66572,1,0.50849,0.50884,1.00002,0.00487,1,1,participant_13,question_1,Timer-Correct,True,Answer_Area
0.0,0,1,1,0.68155,0.46982,0,0.51562,0.78704,0.03352,311,74.67016,1,0.66041,0.47565,-0.06042,-0.06448,0.67486,0.26553,0.80613,25.70642,1,0.80295,0.4495,1.00002,0.00483,1,1,0.01014,-0.06579,0.68314,0.53845,0.8083,25.88354,1,0.56015,0.49013,1.00002,0.00483,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.7156,0.46103,0,0.51562,0.78704,0.04021,311,74.67016,1,0.66829,0.47356,-0.06042,-0.06448,0.67486,0.26551,0.80617,25.69677,1,0.81263,0.4546,1.00002,0.00482,1,1,0.01014,-0.06579,0.68314,0.53837,0.80829,25.73375,1,0.61857,0.46746,1.00002,0.00486,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.7156,0.46103,0,0.51562,0.78704,0.04713,311,74.67016,1,0.67421,0.472,-0.06042,-0.06448,0.67486,0.26551,0.80619,25.73257,1,0.81263,0.4546,1.00002,0.0048,1,1,0.01014,-0.06579,0.68314,0.5384,0.80825,25.62076,1,0.61857,0.46746,1.00002,0.00485,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.75515,0.45435,0,0.51562,0.78704,0.05359,311,74.67016,1,0.6832,0.47004,-0.06042,-0.06448,0.67486,0.26547,0.80617,25.68667,1,0.86896,0.45281,1.00002,0.00482,1,1,0.01014,-0.06579,0.68314,0.53829,0.8083,25.66653,1,0.64135,0.4559,1.00002,0.00485,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.79044,0.44182,0,0.51562,0.78704,0.06055,311,74.67016,1,0.69392,0.46721,-0.06042,-0.06448,0.67486,0.26543,0.80619,25.62922,1,0.88865,0.45254,1.00002,0.0048,1,1,0.01014,-0.06579,0.68314,0.53828,0.8082,25.46628,1,0.69223,0.43109,1.00002,0.00487,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.77643,0.45112,0,0.51562,0.78704,0.06698,311,74.67016,1,0.70142,0.46575,-0.05686,-0.06059,0.63412,0.26547,0.80622,25.73399,1,0.87226,0.45928,0.98574,0.00481,1,1,0.01014,-0.06579,0.68314,0.53822,0.80823,25.61161,1,0.68059,0.44296,0.98574,0.00487,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.74118,0.44574,0,0.51562,0.78704,0.07404,311,74.67016,1,0.70474,0.46408,-0.05686,-0.06059,0.63412,0.26519,0.80613,25.79728,1,0.74805,0.45681,0.97147,0.00479,1,1,0.01014,-0.06579,0.68314,0.53813,0.80811,25.68544,1,0.73431,0.43466,0.97147,0.00485,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.68337,0.43089,0,0.51562,0.78704,0.08063,311,74.67016,1,0.70309,0.46153,-0.05686,-0.06059,0.63412,0.26519,0.80614,25.75727,1,0.58905,0.44552,0.95719,0.00479,1,1,0.01014,-0.06579,0.68314,0.53801,0.80812,25.7469,1,0.77768,0.41626,0.95719,0.00483,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.65131,0.44369,0,0.51562,0.78704,0.09406,311,74.67016,1,0.69793,0.45866,-0.05917,-0.06299,0.65928,0.26504,0.80612,25.57869,1,0.62417,0.44894,0.95635,0.00478,1,1,0.00999,-0.06613,0.68675,0.53791,0.80804,25.34721,1,0.67846,0.43844,0.95635,0.00487,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.59728,0.49414,0,0.51562,0.78704,0.10091,311,74.67016,1,0.69164,0.46088,-0.05917,-0.06299,0.65928,0.26497,0.80608,25.35493,1,0.66536,0.50491,0.96307,0.00479,1,1,0.00999,-0.06613,0.68675,0.53785,0.80808,25.40011,1,0.5292,0.48337,0.96307,0.00483,1,1,participant_13,question_1,Timer-Correct,True,Answer_Area
0.0,0,1,1,0.67736,0.43638,0,0.51562,0.78704,0.08753,311,74.67016,1,0.70126,0.45973,-0.05917,-0.06299,0.65928,0.26517,0.80612,25.71554,1,0.58539,0.44948,0.94964,0.0048,1,1,0.00999,-0.06613,0.68675,0.53801,0.80812,25.7469,1,0.76934,0.42329,0.94964,0.00483,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.6048,0.48566,0,0.51562,0.78704,0.10856,311,74.67016,1,0.68653,0.46234,-0.0591,-0.06277,0.65792,0.26496,0.80608,25.38005,1,0.67457,0.49843,0.97734,0.00479,1,1,0.00999,-0.06613,0.68675,0.53784,0.80809,25.48016,1,0.53503,0.47289,0.97734,0.00481,1,1,participant_13,question_1,Timer-Correct,True,Answer_Area
0.0,0,1,1,0.68008,0.46931,0,0.51562,0.78704,0.11412,311,74.67016,1,0.68617,0.46273,-0.0591,-0.06277,0.65792,0.26487,0.80602,25.44827,1,0.74014,0.49999,0.9849,0.00477,1,1,0.00999,-0.06613,0.68675,0.5376,0.80803,25.48194,1,0.62001,0.43863,0.9849,0.00482,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.68709,0.4696,0,0.51562,0.78704,0.12061,311,74.67016,1,0.68622,0.46309,-0.0591,-0.06277,0.65792,0.26481,0.8061,25.39063,1,0.76868,0.49969,0.99246,0.00475,1,1,0.00999,-0.06613,0.68675,0.5376,0.8081,25.26112,1,0.60549,0.43952,0.99246,0.00477,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.69257,0.46498,0,0.51562,0.78704,0.12755,311,74.67016,1,0.68654,0.46318,-0.06038,-0.06418,0.67221,0.26475,0.80613,25.44736,1,0.77527,0.49638,1.00002,0.00472,1,1,0.00977,-0.06466,0.67196,0.53758,0.80804,25.30735,1,0.60987,0.43358,1.00002,0.0048,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.80154,0.44274,0,0.51562,0.78704,0.13399,311,74.67016,1,0.69201,0.46221,-0.06038,-0.06418,0.67221,0.26464,0.8061,25.26194,1,0.84816,0.49577,1.00002,0.00471,1,1,0.00977,-0.06466,0.67196,0.53742,0.80807,25.17467,1,0.75491,0.3897,1.00002,0.00477,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.82678,0.43854,0,0.51562,0.78704,0.14112,311,74.67016,1,0.69814,0.46113,-0.06038,-0.06418,0.67221,0.26455,0.80611,25.01773,1,0.87185,0.49449,1.00002,0.00471,1,1,0.00977,-0.06466,0.67196,0.53732,0.80803,24.99132,1,0.78172,0.38258,1.00002,0.00478,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.81169,0.44814,0,0.51562,0.78704,0.1477,311,74.67016,1,0.70307,0.46057,-0.05695,-0.06043,0.63296,0.2645,0.80605,25.06926,1,0.85625,0.50066,0.98574,0.00471,1,1,0.00977,-0.06466,0.67196,0.5373,0.80805,24.81975,1,0.76713,0.39561,0.98574,0.00478,1,1,participant_13,question_1,Timer-Correct,True,Other
0.0,0,1,1,0.71988,0.41964,0,0.51562,0.78704,0.15408,311,74.67016,1,0.70377,0.45886,-0.05695,-0.06043,0.63296,0.26436,0.80606,24.90992,1,0.6113,0.43854,0.97147,0.00465,1,1,0.00977,-0.06466,0.67196,0.53717,0.80798,24.68504,1,0.82846,0.40075,0.97147,0.00473,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.67214,0.43933,0,0.51562,0.78704,0.16122,311,74.67016,1,0.70251,0.45808,-0.05695,-0.06043,0.63296,0.26434,0.8061,24.93545,1,0.65039,0.4465,0.95719,0.0046,1,1,0.00977,-0.06466,0.67196,0.5371,0.80803,24.67539,1,0.69389,0.43216,0.95719,0.00472,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.67214,0.43933,0,0.51562,0.78704,0.16769,311,74.67016,1,0.70134,0.45736,-0.06053,-0.06413,0.67165,0.26431,0.80611,24.83424,1,0.65039,0.4465,0.95719,0.0046,1,1,0.00929,-0.06274,0.65203,0.53703,0.80806,24.52678,1,0.69389,0.43216,0.95719,0.00471,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.64756,0.48064,0,0.51562,0.78704,0.17442,311,74.67016,1,0.69935,0.45822,-0.06053,-0.06413,0.67165,0.26418,0.80603,24.4605,1,0.70753,0.50756,0.97147,0.00463,1,1,0.00929,-0.06274,0.65203,0.53694,0.80794,24.42858,1,0.58759,0.45372,0.97147,0.00467,1,1,participant_13,question_1,Timer-Correct,True,Answer_Area
0.0,0,1,1,0.7251,0.4315,0,0.51562,0.78704,0.18134,311,74.67016,1,0.70027,0.45727,-0.06053,-0.06413,0.67165,0.26409,0.80608,24.62077,1,0.77256,0.44409,0.98574,0.00456,1,1,0.00929,-0.06274,0.65203,0.53689,0.80792,24.31837,1,0.67764,0.41892,0.98574,0.00466,1,1,participant_13,question_1,Timer-Correct,True,Question
0.0,0,1,1,0.73721,0.42193,0,0.51562,0.78704,0.1883,311,74.67016,1,0.70154,0.45605,-0.06078,-0.06434,0.67438,0.26409,0.80608,24.62077,1,0.78568,0.43702,1.00002,0.00456,1,1,0.00929,-0.06274,0.65203,0.53669,0.80799,24.30654,1,0.68875,0.40683,1.00002,0.00462,1,1,participant_13,question_1,Timer-Correct,True,Question
